timestap;event;symbol;period;magic;bid;ask;spread;ticket;op;lots;price;sl;tp;slip;result;error;floating_pl;closed_pl_today;vwap;basket_tp;note
2025.07.14 15:25:02;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;0;1;0.03;1.16956;0.00000;0.00000;5;0;0;-44.92;11.12;;;EURUSD-Euro Scalper-15
2025.07.14 15:25:02;ORDER_SEND_RESULT;EURUSD;5;101111;1.16956;1.16958;2;343;1;0.03;1.16956;0.00000;0.00000;5;1;0;-45.04;11.12;;;EURUSD-Euro Scalper-15
2025.07.14 15:25:02;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16956;1.16958;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-45.04;11.12;;;vwap=1.16810; basket_tp=1.16780
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;343;1;0.03;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;343;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;342;1;0.03;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;342;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;341;1;0.03;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;341;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;340;1;0.03;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;340;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;339;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;339;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;338;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;338;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;337;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;337;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;336;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;336;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;335;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;335;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;334;1;0.02;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;334;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;333;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;333;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;332;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;332;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;331;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;331;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;330;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;330;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;329;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;329;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16956;1.16958;2;328;1;0.01;1.16810;0.00000;1.16780;0;0;0;-45.04;11.12;;;
2025.07.14 15:25:02;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16956;1.16958;2;328;1;0.01;1.16810;0.00000;1.16780;0;1;0;-45.04;11.12;;;
2025.07.14 17:15:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16794;1.16796;2;0;0;0.01;1.16796;0.00000;0.00000;5;0;0;0.00;19.48;;;EURUSD-Euro Scalper-0
2025.07.14 17:15:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16794;1.16796;2;344;0;0.01;1.16796;0.00000;0.00000;5;1;0;-0.04;19.48;;;EURUSD-Euro Scalper-0
2025.07.14 17:15:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16794;1.16796;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;19.48;;;vwap=1.16796; basket_tp=1.16826
2025.07.14 17:15:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16794;1.16796;2;344;0;0.01;1.16796;0.00000;1.16826;0;0;0;-0.04;19.48;;;
2025.07.14 17:15:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16794;1.16796;2;344;0;0.01;1.16796;0.00000;1.16826;0;1;0;-0.04;19.48;;;
2025.07.14 17:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16778;1.16780;2;0;0;0.01;1.16780;0.00000;0.00000;5;0;0;-0.20;19.48;;;EURUSD-Euro Scalper-1
2025.07.14 17:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16778;1.16780;2;345;0;0.01;1.16780;0.00000;0.00000;5;1;0;-0.24;19.48;;;EURUSD-Euro Scalper-1
2025.07.14 17:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16778;1.16780;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.24;19.48;;;vwap=1.16788; basket_tp=1.16818
2025.07.14 17:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16778;1.16780;2;345;0;0.01;1.16788;0.00000;1.16818;0;0;0;-0.24;19.48;;;
2025.07.14 17:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16778;1.16780;2;345;0;0.01;1.16788;0.00000;1.16818;0;1;0;-0.24;19.48;;;
2025.07.14 17:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16778;1.16780;2;344;0;0.01;1.16788;0.00000;1.16818;0;0;0;-0.24;19.48;;;
2025.07.14 17:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16778;1.16780;2;344;0;0.01;1.16788;0.00000;1.16818;0;1;0;-0.24;19.48;;;
2025.07.14 17:40:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16808;1.16810;2;0;1;0.01;1.16808;0.00000;0.00000;5;0;0;0.00;20.04;;;EURUSD-Euro Scalper-0
2025.07.14 17:40:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16808;1.16810;2;346;1;0.01;1.16808;0.00000;0.00000;5;1;0;-0.04;20.04;;;EURUSD-Euro Scalper-0
2025.07.14 17:40:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16808;1.16810;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;20.04;;;vwap=1.16808; basket_tp=1.16778
2025.07.14 17:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16808;1.16810;2;346;1;0.01;1.16808;0.00000;1.16778;0;0;0;-0.04;20.04;;;
2025.07.14 17:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16808;1.16810;2;346;1;0.01;1.16808;0.00000;1.16778;0;1;0;-0.04;20.04;;;
2025.07.14 18:15:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16833;1.16835;2;0;1;0.01;1.16833;0.00000;0.00000;5;0;0;-0.29;20.04;;;EURUSD-Euro Scalper-1
2025.07.14 18:15:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16833;1.16835;2;347;1;0.01;1.16833;0.00000;0.00000;5;1;0;-0.33;20.04;;;EURUSD-Euro Scalper-1
2025.07.14 18:15:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16833;1.16835;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.33;20.04;;;vwap=1.16821; basket_tp=1.16791
2025.07.14 18:15:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16833;1.16835;2;347;1;0.01;1.16821;0.00000;1.16791;0;0;0;-0.33;20.04;;;
2025.07.14 18:15:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16833;1.16835;2;347;1;0.01;1.16821;0.00000;1.16791;0;1;0;-0.33;20.04;;;
2025.07.14 18:15:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16833;1.16835;2;346;1;0.01;1.16821;0.00000;1.16791;0;0;0;-0.33;20.04;;;
2025.07.14 18:15:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16833;1.16835;2;346;1;0.01;1.16821;0.00000;1.16791;0;1;0;-0.33;20.04;;;
2025.07.14 18:20:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16861;1.16863;2;0;1;0.01;1.16861;0.00000;0.00000;5;0;0;-0.89;20.04;;;EURUSD-Euro Scalper-2
2025.07.14 18:20:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16861;1.16863;2;348;1;0.01;1.16861;0.00000;0.00000;5;1;0;-0.93;20.04;;;EURUSD-Euro Scalper-2
2025.07.14 18:20:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16861;1.16863;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.93;20.04;;;vwap=1.16834; basket_tp=1.16804
2025.07.14 18:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16861;1.16863;2;348;1;0.01;1.16834;0.00000;1.16804;0;0;0;-0.93;20.04;;;
2025.07.14 18:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16861;1.16863;2;348;1;0.01;1.16834;0.00000;1.16804;0;1;0;-0.93;20.04;;;
2025.07.14 18:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16861;1.16863;2;347;1;0.01;1.16834;0.00000;1.16804;0;0;0;-0.93;20.04;;;
2025.07.14 18:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16861;1.16863;2;347;1;0.01;1.16834;0.00000;1.16804;0;1;0;-0.93;20.04;;;
2025.07.14 18:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16861;1.16863;2;346;1;0.01;1.16834;0.00000;1.16804;0;0;0;-0.93;20.04;;;
2025.07.14 18:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16861;1.16863;2;346;1;0.01;1.16834;0.00000;1.16804;0;1;0;-0.93;20.04;;;
2025.07.14 18:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16888;1.16890;2;0;1;0.01;1.16888;0.00000;0.00000;5;0;0;-1.74;20.04;;;EURUSD-Euro Scalper-3
2025.07.14 18:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16888;1.16890;2;349;1;0.01;1.16888;0.00000;0.00000;5;1;0;-1.78;20.04;;;EURUSD-Euro Scalper-3
2025.07.14 18:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16888;1.16890;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-1.78;20.04;;;vwap=1.16848; basket_tp=1.16818
2025.07.14 18:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16888;1.16890;2;349;1;0.01;1.16848;0.00000;1.16818;0;0;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16888;1.16890;2;349;1;0.01;1.16848;0.00000;1.16818;0;1;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16888;1.16890;2;348;1;0.01;1.16848;0.00000;1.16818;0;0;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16888;1.16890;2;348;1;0.01;1.16848;0.00000;1.16818;0;1;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16888;1.16890;2;347;1;0.01;1.16848;0.00000;1.16818;0;0;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16888;1.16890;2;347;1;0.01;1.16848;0.00000;1.16818;0;1;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16888;1.16890;2;346;1;0.01;1.16848;0.00000;1.16818;0;0;0;-1.78;20.04;;;
2025.07.14 18:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16888;1.16890;2;346;1;0.01;1.16848;0.00000;1.16818;0;1;0;-1.78;20.04;;;
2025.07.14 18:35:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;0;1;0.01;1.16922;0.00000;0.00000;5;0;0;-3.14;20.04;;;EURUSD-Euro Scalper-4
2025.07.14 18:35:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16922;1.16924;2;350;1;0.01;1.16922;0.00000;0.00000;5;1;0;-3.18;20.04;;;EURUSD-Euro Scalper-4
2025.07.14 18:35:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16922;1.16924;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-3.18;20.04;;;vwap=1.16862; basket_tp=1.16832
2025.07.14 18:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;350;1;0.01;1.16862;0.00000;1.16832;0;0;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16922;1.16924;2;350;1;0.01;1.16862;0.00000;1.16832;0;1;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;349;1;0.01;1.16862;0.00000;1.16832;0;0;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16922;1.16924;2;349;1;0.01;1.16862;0.00000;1.16832;0;1;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;348;1;0.01;1.16862;0.00000;1.16832;0;0;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16922;1.16924;2;348;1;0.01;1.16862;0.00000;1.16832;0;1;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;347;1;0.01;1.16862;0.00000;1.16832;0;0;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16922;1.16924;2;347;1;0.01;1.16862;0.00000;1.16832;0;1;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16922;1.16924;2;346;1;0.01;1.16862;0.00000;1.16832;0;0;0;-3.18;20.04;;;
2025.07.14 18:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16922;1.16924;2;346;1;0.01;1.16862;0.00000;1.16832;0;1;0;-3.18;20.04;;;
2025.07.14 18:55:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16813;1.16815;2;0;1;0.01;1.16813;0.00000;0.00000;5;0;0;0.00;21.46;;;EURUSD-Euro Scalper-0
2025.07.14 18:55:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16813;1.16815;2;351;1;0.01;1.16813;0.00000;0.00000;5;1;0;-0.04;21.46;;;EURUSD-Euro Scalper-0
2025.07.14 18:55:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16813;1.16815;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;21.46;;;vwap=1.16813; basket_tp=1.16783
2025.07.14 18:55:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16813;1.16815;2;351;1;0.01;1.16813;0.00000;1.16783;0;0;0;-0.04;21.46;;;
2025.07.14 18:55:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16813;1.16815;2;351;1;0.01;1.16813;0.00000;1.16783;0;1;0;-0.04;21.46;;;
2025.07.14 19:00:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16828;1.16830;2;0;1;0.01;1.16828;0.00000;0.00000;5;0;0;-0.19;21.46;;;EURUSD-Euro Scalper-1
2025.07.14 19:00:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16828;1.16830;2;352;1;0.01;1.16828;0.00000;0.00000;5;1;0;-0.23;21.46;;;EURUSD-Euro Scalper-1
2025.07.14 19:00:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16828;1.16830;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.23;21.46;;;vwap=1.16821; basket_tp=1.16791
2025.07.14 19:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16828;1.16830;2;352;1;0.01;1.16821;0.00000;1.16791;0;0;0;-0.23;21.46;;;
2025.07.14 19:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16828;1.16830;2;352;1;0.01;1.16821;0.00000;1.16791;0;1;0;-0.23;21.46;;;
2025.07.14 19:00:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16828;1.16830;2;351;1;0.01;1.16821;0.00000;1.16791;0;0;0;-0.23;21.46;;;
2025.07.14 19:00:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16828;1.16830;2;351;1;0.01;1.16821;0.00000;1.16791;0;1;0;-0.23;21.46;;;
2025.07.14 19:10:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16819;1.16821;2;0;0;0.01;1.16821;0.00000;0.00000;5;0;0;0.00;22.01;;;EURUSD-Euro Scalper-0
2025.07.14 19:10:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16819;1.16821;2;353;0;0.01;1.16821;0.00000;0.00000;5;1;0;-0.04;22.01;;;EURUSD-Euro Scalper-0
2025.07.14 19:10:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16819;1.16821;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;22.01;;;vwap=1.16821; basket_tp=1.16851
2025.07.14 19:10:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16819;1.16821;2;353;0;0.01;1.16821;0.00000;1.16851;0;0;0;-0.04;22.01;;;
2025.07.14 19:10:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16819;1.16821;2;353;0;0.01;1.16821;0.00000;1.16851;0;1;0;-0.04;22.01;;;
2025.07.14 19:20:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16844;1.16846;2;0;0;0.01;1.16846;0.00000;0.00000;5;0;0;0.00;22.29;;;EURUSD-Euro Scalper-0
2025.07.14 19:20:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16844;1.16846;2;354;0;0.01;1.16846;0.00000;0.00000;5;1;0;-0.04;22.29;;;EURUSD-Euro Scalper-0
2025.07.14 19:20:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16844;1.16846;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;22.29;;;vwap=1.16846; basket_tp=1.16876
2025.07.14 19:20:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16844;1.16846;2;354;0;0.01;1.16846;0.00000;1.16876;0;0;0;-0.04;22.29;;;
2025.07.14 19:20:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16844;1.16846;2;354;0;0.01;1.16846;0.00000;1.16876;0;1;0;-0.04;22.29;;;
2025.07.14 19:25:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16822;1.16824;2;0;0;0.01;1.16824;0.00000;0.00000;5;0;0;-0.26;22.29;;;EURUSD-Euro Scalper-1
2025.07.14 19:25:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16822;1.16824;2;355;0;0.01;1.16824;0.00000;0.00000;5;1;0;-0.30;22.29;;;EURUSD-Euro Scalper-1
2025.07.14 19:25:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16822;1.16824;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.30;22.29;;;vwap=1.16835; basket_tp=1.16865
2025.07.14 19:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16822;1.16824;2;355;0;0.01;1.16835;0.00000;1.16865;0;0;0;-0.30;22.29;;;
2025.07.14 19:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16822;1.16824;2;355;0;0.01;1.16835;0.00000;1.16865;0;1;0;-0.30;22.29;;;
2025.07.14 19:25:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16822;1.16824;2;354;0;0.01;1.16835;0.00000;1.16865;0;0;0;-0.30;22.29;;;
2025.07.14 19:25:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16822;1.16824;2;354;0;0.01;1.16835;0.00000;1.16865;0;1;0;-0.30;22.29;;;
2025.07.14 19:30:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16856;1.16858;2;0;0;0.01;1.16858;0.00000;0.00000;5;0;0;0.00;22.85;;;EURUSD-Euro Scalper-0
2025.07.14 19:30:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16856;1.16858;2;356;0;0.01;1.16858;0.00000;0.00000;5;1;0;-0.04;22.85;;;EURUSD-Euro Scalper-0
2025.07.14 19:30:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16856;1.16858;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;22.85;;;vwap=1.16858; basket_tp=1.16888
2025.07.14 19:30:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16856;1.16858;2;356;0;0.01;1.16858;0.00000;1.16888;0;0;0;-0.04;22.85;;;
2025.07.14 19:30:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16856;1.16858;2;356;0;0.01;1.16858;0.00000;1.16888;0;1;0;-0.04;22.85;;;
2025.07.14 19:35:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16901;1.16903;2;0;0;0.01;1.16903;0.00000;0.00000;5;0;0;0.00;23.13;;;EURUSD-Euro Scalper-0
2025.07.14 19:35:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16901;1.16903;2;357;0;0.01;1.16903;0.00000;0.00000;5;1;0;-0.04;23.13;;;EURUSD-Euro Scalper-0
2025.07.14 19:35:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16901;1.16903;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;23.13;;;vwap=1.16903; basket_tp=1.16933
2025.07.14 19:35:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16901;1.16903;2;357;0;0.01;1.16903;0.00000;1.16933;0;0;0;-0.04;23.13;;;
2025.07.14 19:35:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16901;1.16903;2;357;0;0.01;1.16903;0.00000;1.16933;0;1;0;-0.04;23.13;;;
2025.07.14 19:40:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16937;1.16939;2;0;0;0.01;1.16939;0.00000;0.00000;5;0;0;0.00;23.41;;;EURUSD-Euro Scalper-0
2025.07.14 19:40:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16937;1.16939;2;358;0;0.01;1.16939;0.00000;0.00000;5;1;0;-0.04;23.41;;;EURUSD-Euro Scalper-0
2025.07.14 19:40:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16937;1.16939;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.04;23.41;;;vwap=1.16939; basket_tp=1.16969
2025.07.14 19:40:00;ORDER_MODIFY_ATTEMPT;EURUSD;5;101111;1.16937;1.16939;2;358;0;0.01;1.16939;0.00000;1.16969;0;0;0;-0.04;23.41;;;
2025.07.14 19:40:00;ORDER_MODIFY_RESULT;EURUSD;5;101111;1.16937;1.16939;2;358;0;0.01;1.16939;0.00000;1.16969;0;1;0;-0.04;23.41;;;
2025.07.14 19:45:00;ORDER_SEND_ATTEMPT;EURUSD;5;101111;1.16905;1.16907;2;0;0;0.01;1.16907;0.00000;0.00000;5;0;0;-0.36;23.41;;;EURUSD-Euro Scalper-1
2025.07.14 19:45:00;ORDER_SEND_RESULT;EURUSD;5;101111;1.16905;1.16907;2;359;0;0.01;1.16907;0.00000;0.00000;5;1;0;-0.40;23.41;;;EURUSD-Euro Scalper-1
2025.07.14 19:45:00;BASKET_TP_ASSIGN;EURUSD;5;101111;1.16905;1.16907;2;0;-1;0.00;0.00000;0.00000;0.00000;0;1;0;-0.40;23.41;;;vwap=1.16923; basket_tp=1.16953
